Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,198.869995,217.619995,195.960007,214.380005,214.380005,86828800
2018-02-01,214.490005,217.5,189.300003,207.199997,207.199997,113727500
2018-03-01,206.820007,213.360001,191.869995,199.479996,199.479996,100508000
2018-04-01,199.009995,202.770004,192.020004,193.729996,193.729996,78790800
2018-05-01,193.759995,202.410004,188.619995,191.529999,191.529999,85907800
2018-06-01,192.899994,196.740005,184.75,186.649994,186.649994,94740600
2018-07-01,186.089996,201.399994,185.720001,197.869995,197.869995,79797600
2018-08-01,198.800003,211.320007,196.770004,208.720001,208.720001,85478300
2018-09-01,209.210007,223.0,208.039993,214.110001,214.110001,81811900
2018-10-01,215.919998,224.070007,197.289993,205.279999,205.279999,111553000
2018-11-01,205.600006,223.520004,203.389999,218.240005,218.240005,92111300
2018-12-01,221.979996,223.589996,186.100006,204.179993,204.179993,123643400
2019-01-01,201.729996,208.009995,191.039993,205.539993,205.539993,99687600
2019-02-01,206.520004,209.399994,198.210007,201.300003,201.300003,80023200
2019-03-01,203.149994,207.75,197.029999,200.889999,200.889999,89064500
2019-04-01,202.160004,217.320007,202.0,216.710007,216.710007,64254100
2019-05-01,217.220001,219.160004,197.080002,197.419998,197.419998,88800700
2019-06-01,197.619995,213.330002,196.889999,213.169998,213.169998,72123900
2019-07-01,214.25,216.580002,204.360001,205.429993,205.429993,69209000
2019-08-01,205.630005,206.979996,195.399994,203.410004,203.410004,96629400
2019-09-01,201.190002,214.580002,200.190002,208.020004,208.020004,78363900
2019-10-01,208.940002,213.710007,201.330002,212.580002,212.580002,78088100
2019-11-01,213.550003,223.369995,213.399994,220.300003,220.300003,72096700
2019-12-01,220.600006,228.229996,216.399994,226.5,226.5,79910300
2020-01-01,227.509995,231.610001,221.110001,224.429993,224.429993,79813500
2020-02-01,225.479996,230.080002,199.679993,206.339996,206.339996,95269700
2020-03-01,207.25,218.800003,159.5,182.830002,182.830002,276783400
2020-04-01,176.179993,197.229996,174.190002,187.360001,187.360001,151275200
2020-05-01,185.210007,187.279999,167.039993,185.580002,185.580002,143985200
2020-06-01,185.529999,203.330002,174.630005,178.509995,178.509995,172082600
2020-07-01,178.410004,196.669998,177.339996,195.779999,195.779999,125965100
2020-08-01,197.279999,219.449997,196.0,218.039993,218.039993,102255500
2020-09-01,216.919998,223.240005,206.580002,212.940002,212.940002,115310800
2020-10-01,214.300003,217.429993,197.809998,201.899994,201.899994,91607500
2020-11-01,204.839996,234.990005,203.059998,228.910004,228.910004,104416400
2020-12-01,230.229996,232.279999,221.259995,231.869995,231.869995,124260900
2021-01-01,231.729996,236.240005,226.100006,227.869995,227.869995,103322000
2021-02-01,229.970001,250.559998,228.039993,240.509995,240.509995,85703800
2021-03-01,246.860001,267.5,243.229996,255.470001,255.470001,137911600
2021-04-01,255.740005,277.790009,254.800003,274.950012,274.950012,84991800
2021-05-01,278.549988,295.079987,276.779999,289.440002,289.440002,98714200
2021-06-01,291.519989,293.269989,272.459991,277.920013,277.920013,109192200
2021-07-01,278.200012,282.220001,270.730011,278.290009,278.290009,80595300
2021-08-01,279.309998,291.820007,276.769989,285.769989,285.769989,77985200
2021-09-01,286.589996,287.140015,271.359985,272.940002,272.940002,104983000
2021-10-01,273.019989,292.220001,272.220001,287.01001,287.01001,74941700
2021-11-01,288.049988,295.649994,275.890015,276.690002,276.690002,87252800
2021-12-01,279.540009,301.649994,274.790009,299.0,299.0,101880300
2022-01-01,300.100006,324.399994,294.809998,313.019989,313.019989,109425900
2022-02-01,312.640015,325.630005,299.51001,321.450012,321.450012,102795700
2022-03-01,320.26001,362.100006,313.589996,352.910004,352.910004,129397900
2022-04-01,353.649994,354.579987,320.5,322.829987,322.829987,81868100
2022-05-01,324.109985,327.279999,298.109985,315.980011,315.980011,96218500
2022-06-01,316.0,316.790009,263.679993,273.019989,273.019989,100470000
2022-07-01,272.5,302.399994,271.200012,300.600006,300.600006,73383000
2022-08-01,299.700012,308.149994,280.440002,280.799988,280.799988,83934900
2022-09-01,279.950012,289.23999,261.549988,267.019989,267.019989,92083100
2022-10-01,269.519989,299.980011,259.850006,295.089996,295.089996,84939300
2022-11-01,298.450012,319.119995,282.380005,318.600006,318.600006,82153600
2022-12-01,319.0,319.559998,297.0,308.899994,308.899994,79496600
